test_id	test_class	test_method	phpunit_result	assertions	time_s	first_detail_line	structural_layer	structural_area	business_intent	business_invariant	lifecycle_state	capability	actor	authorization	entry_point	authoritative_decision_source	business_decision_ownership	fixture_assumptions	expected_behaviour	failure_classification	evidence	coverage_contribution	coverage_gap	legacy_observation	open_question
Tests\Feature\Election\ElectionVoterManagementTest::test_chief_can_suspend_a_voter	Tests\Feature\Election\ElectionVoterManagementTest	test_chief_can_suspend_a_voter	PASSED	2	0.116		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterManagementTest::test_commissioner_cannot_approve_a_voter	Tests\Feature\Election\ElectionVoterManagementTest	test_commissioner_cannot_approve_a_voter	PASSED	2	0.099		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterManagementTest::test_commissioner_cannot_suspend_a_voter	Tests\Feature\Election\ElectionVoterManagementTest	test_commissioner_cannot_suspend_a_voter	PASSED	2	0.086		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterManagementTest::test_deputy_can_approve_a_voter	Tests\Feature\Election\ElectionVoterManagementTest	test_deputy_can_approve_a_voter	PASSED	2	0.115		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterManagementTest::test_deputy_can_suspend_a_voter	Tests\Feature\Election\ElectionVoterManagementTest	test_deputy_can_suspend_a_voter	PASSED	2	0.113		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterManagementTest::test_officer_from_different_org_cannot_approve_voter	Tests\Feature\Election\ElectionVoterManagementTest	test_officer_from_different_org_cannot_approve_voter	PASSED	2	0.095		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterSuspensionTest::test_cannot_propose_suspension_for_voted_voter	Tests\Feature\Election\ElectionVoterSuspensionTest	test_cannot_propose_suspension_for_voted_voter	PASSED	3	0.096		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterSuspensionTest::test_cannot_propose_suspension_when_already_proposed	Tests\Feature\Election\ElectionVoterSuspensionTest	test_cannot_propose_suspension_when_already_proposed	PASSED	2	0.082		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterSuspensionTest::test_non_proposer_cannot_cancel_proposal	Tests\Feature\Election\ElectionVoterSuspensionTest	test_non_proposer_cannot_cancel_proposal	PASSED	1	0.088		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterSuspensionTest::test_officer_can_propose_suspension	Tests\Feature\Election\ElectionVoterSuspensionTest	test_officer_can_propose_suspension	PASSED	3	0.101		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterSuspensionTest::test_proposer_can_cancel_proposal	Tests\Feature\Election\ElectionVoterSuspensionTest	test_proposer_can_cancel_proposal	PASSED	4	0.107		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterSuspensionTest::test_proposer_cannot_confirm_own_proposal	Tests\Feature\Election\ElectionVoterSuspensionTest	test_proposer_cannot_confirm_own_proposal	PASSED	3	0.085		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVoterSuspensionTest::test_second_officer_can_confirm_suspension	Tests\Feature\Election\ElectionVoterSuspensionTest	test_second_officer_can_confirm_suspension	PASSED	4	0.106		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest::test_has_results_locked_at_column	Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest	test_has_results_locked_at_column	PASSED	1	0.034		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest::test_has_results_locked_column	Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest	test_has_results_locked_column	PASSED	1	0.033		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest::test_has_voting_locked_at_column	Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest	test_has_voting_locked_at_column	PASSED	1	0.033		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest::test_has_voting_locked_by_column	Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest	test_has_voting_locked_by_column	PASSED	1	0.033		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest::test_has_voting_locked_column	Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest	test_has_voting_locked_column	PASSED	1	0.032		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest::test_results_locked_column_exists	Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest	test_results_locked_column_exists	PASSED	1	0.032		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest::test_voting_locked_column_exists	Tests\Feature\Election\ElectionVotingLockColumnsMigrationTest	test_voting_locked_column_exists	PASSED	1	0.038		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\GraduatedStrictActivationTest::test_enforcement_level_checks_work_correctly	Tests\Feature\Election\GraduatedStrictActivationTest	test_enforcement_level_checks_work_correctly	PASSED	6	0.029		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\GraduatedStrictActivationTest::test_level_1_metrics_strict_records_without_blocking	Tests\Feature\Election\GraduatedStrictActivationTest	test_level_1_metrics_strict_records_without_blocking	PASSED	6	0.029		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\GraduatedStrictActivationTest::test_level_names_are_correct	Tests\Feature\Election\GraduatedStrictActivationTest	test_level_names_are_correct	PASSED	5	0.028		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\GraduatedStrictActivationTest::test_metrics_health_report_structure	Tests\Feature\Election\GraduatedStrictActivationTest	test_metrics_health_report_structure	PASSED	10	0.028		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\LegacyVoteRouteTest::test_legacy_route_accepts_user_registered_for_the_election	Tests\Feature\Election\LegacyVoteRouteTest	test_legacy_route_accepts_user_registered_for_the_election	PASSED	1	0.054		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\LegacyVoteRouteTest::test_legacy_route_rejects_user_not_registered_for_any_election	Tests\Feature\Election\LegacyVoteRouteTest	test_legacy_route_rejects_user_not_registered_for_any_election	PASSED	2	0.061		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\LegacyVoteRouteTest::test_legacy_route_rejects_user_registered_for_different_election	Tests\Feature\Election\LegacyVoteRouteTest	test_legacy_route_rejects_user_registered_for_different_election	PASSED	1	0.059		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest::isActionAllowed_is_consistent_with_allowedActions_array	Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest	isActionAllowed_is_consistent_with_allowedActions_array	PASSED	5	0.034		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest::lifecycle_facade_is_transparent_passthrough	Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest	lifecycle_facade_is_transparent_passthrough	PASSED	8	0.040		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest::resolver_is_sole_authority_source	Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest	resolver_is_sole_authority_source	PASSED	5	0.038		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest::state_change_alone_does_not_grant_authority	Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest	state_change_alone_does_not_grant_authority	PASSED	2	0.035		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest::suspended_overlay_respects_constitutional_authority	Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest	suspended_overlay_respects_constitutional_authority	PASSED	4	0.037		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest::withSnapshot_optimization_is_transparent	Tests\Feature\Election\Phase_C25_SovereigntyBehavioralInvariantsTest	withSnapshot_optimization_is_transparent	PASSED	3	0.033		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_publish_dispatches_results_published_event	Tests\Feature\Election\ResultsPublicationTest	test_publish_dispatches_results_published_event	PASSED	1	0.086		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_publish_requires_chief_authorization	Tests\Feature\Election\ResultsPublicationTest	test_publish_requires_chief_authorization	PASSED	1	0.069		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_publish_transitions_state_machine	Tests\Feature\Election\ResultsPublicationTest	test_publish_transitions_state_machine	PASSED	6	0.084		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_unpublish_by_chief_sets_results_unpublished	Tests\Feature\Election\ResultsPublicationTest	test_unpublish_by_chief_sets_results_unpublished	PASSED	2	0.071		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_unpublish_dispatches_results_unpublished_event	Tests\Feature\Election\ResultsPublicationTest	test_unpublish_dispatches_results_unpublished_event	PASSED	1	0.071		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_unpublish_requires_authorization	Tests\Feature\Election\ResultsPublicationTest	test_unpublish_requires_authorization	PASSED	1	0.072		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_viewboard_renders_correct_inertia_props	Tests\Feature\Election\ResultsPublicationTest	test_viewboard_renders_correct_inertia_props	PASSED	26	0.079		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
Tests\Feature\Election\ResultsPublicationTest::test_viewboard_requires_authentication	Tests\Feature\Election\ResultsPublicationTest	test_viewboard_requires_authentication	PASSED	2	0.061		Feature/HTTP (structural)	Election — general	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	Unknown	NOT_ESTABLISHED	NOT_ESTABLISHED	n/a — passed	PHPUnit JUnit run 2026-08-12 (L1 only)	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED	NOT_ESTABLISHED
